sample_id,lon,lat,Collection_Date,climate_method
SRR24062627,7.97293,45.37679,7/11/18,exact
SRR24062630,-1.00625,42.96266,7/23/18,exact
SRR24062632,0.72963,42.44606,7/16/18,exact
SRR24062634,7.96412,48.99665,7/10/18,exact
SRR24062636,-4.89526,42.02223,7/23/18,exact
SRR24062639,4.25749,46.95514,6/4/18,exact
SRR24062641,15.3587,47.06508,7/24/18,exact
SRR24062643,4.19833,48.43157,7/10/18,exact
SRR24062645,-1.20801,49.10304,7/10/18,exact
SRR24062647,-7.42519,40.52123,7/10/18,exact
SRR24067942,23.68783,55.79662,9/18/18,exact
SRR24067944,28.1921,44.20199,11/14/18,exact
SRR24067946,27.79513,47.1836,11/19/18,exact
SRR24067947,-8.9989,39.39185,8/17/18,exact
SRR24067949,23.56594,54.69597,9/11/18,exact
SRR24067950,15.06877,52.35933,9/10/18,exact
SRR24067953,14.95407,60.95983,9/24/18,exact
SRR24067955,13.1554,55.9871,9/20/18,exact
SRR24067957,27.03187,57.21175,8/28/18,exact
SRR24067961,1.26817,41.25917,9/3/18,exact
SRR24067962,15.42654,40.6067,7/26/18,exact
SRR24067964,26.06282,43.32806,9/3/18,exact
SRR24067966,22.73583,42.24819,9/3/18,exact
SRR24067968,0.65759,41.49438,9/3/18,exact
SRR24067970,21.97956,49.64084,9/10/18,exact
SRR24067972,24.68132,41.65087,9/20/18,exact
SRR24067975,21.03957,40.33556,9/24/18,exact
SRR24067977,22.47821,55.26602,9/18/18,exact
SRR24067979,14.63262,52.97129,9/11/18,exact
SRR24067980,-1.37589,48.03232,9/4/18,exact
SRR24067982,23.29256,42.97965,9/3/18,exact
SRR24067984,24.99191,43.47395,9/3/18,exact
SRR24067986,0.66652,46.5042,8/22/18,exact
SRR24067991,23.12253,43.54965,8/29/18,exact
SRR24067993,-3.71382,41.14902,8/22/18,exact
SRR24067995,27.51509,64.88221,8/21/18,exact
SRR24067997,27.9788,64.92356,8/21/18,exact
SRR24067999,-2.75388,43.35929,8/8/18,exact
SRR24068000,15.84721,57.87586,8/14/18,exact
SRR24068002,-4.0045,37.89964,8/6/18,exact
SRR24068004,4.5325,47.34832,8/7/18,exact
SRR24068006,0.0756,41.96544,8/6/18,exact
SRR24068013,23.04926,38.65922,9/6/18,exact
SRR24068015,-6.01706,42.52725,8/22/18,exact
SRR24068019,2.4276,49.01095,8/12/18,exact
SRR24068021,22.40465,67.52675,8/22/18,exact
SRR24068026,16.29214,45.3709,8/21/18,exact
SRR24068028,14.928,57.31827,8/27/18,exact
SRR24068030,2.18751,43.24035,8/22/18,exact
SRR24068032,-8.27618,42.87645,8/27/18,exact
SRR24068034,-6.46419,38.69975,8/8/18,exact
SRR24068035,4.59569,50.50667,8/27/18,exact
SRR24068041,25.269,42.42409,9/25/18,exact
SRR24068043,12.37076,59.38645,10/15/18,exact
SRR24068046,15.56198,46.24261,8/28/18,exact
SRR24068048,1.12082,42.60839,8/20/18,exact
SRR24068050,2.11625,48.03134,8/27/18,exact
SRR24068052,-3.37113,48.2616,8/27/18,exact
SRR24068054,-4.56046,40.53224,9/5/18,exact
SRR24068056,29.15607,66.19299,8/14/18,exact
SRR24068057,17.36041,52.31136,8/20/18,exact
SRR24068059,-5.68864,42.32232,8/22/18,exact
SRR24068061,23.81733,43.09199,8/29/18,exact
SRR24068063,1.6905,49.13926,8/12/18,exact
SRR24068065,1.03901,48.92598,8/13/18,exact
SRR24068068,-3.8195,39.11916,8/28/18,exact
SRR24068070,7.11829,48.02384,8/12/18,exact
SRR24068072,4.67303,47.01252,8/21/18,exact
SRR24068074,5.15297,50.5856,8/27/18,exact
SRR24068076,0.16751,42.59264,9/5/18,exact
SRR24068078,12.98245,61.96945,8/20/18,exact
SRR24068079,26.31158,40.97182,9/5/18,exact
SRR24068081,15.27525,45.96836,8/7/18,exact
SRR24068085,11.97245,57.93516,8/15/18,exact
SRR24068087,15.35088,59.32139,8/6/18,exact
SRR24068090,14.00395,46.24022,8/7/18,exact
SRR24068092,15.42656,46.7008,8/14/18,exact
SRR24068094,19.81696,51.11828,8/13/18,exact
SRR24068096,3.24245,44.14827,8/16/18,exact
SRR24068098,-3.21514,37.1512,8/6/18,exact
SRR24068100,20.43284,48.97882,7/30/18,exact
SRR24068103,-7.18881,39.75208,8/8/18,exact
SRR24068105,-2.56428,38.30319,8/13/18,exact
SRR24068107,15.95306,56.86111,8/15/18,exact
SRR24068109,-7.48589,41.24801,8/7/18,exact
SRR24068110,4.38177,48.72959,8/21/18,exact
SRR24068112,-6.84397,42.88792,8/6/18,exact
SRR24068114,20.94968,48.69308,7/30/18,exact
SRR24068115,18.89545,51.71742,8/8/18,exact
SRR24068117,18.19315,50.08788,6/7/18,exact
SRR24068120,15.74777,48.43438,5/29/18,exact
SRR24068122,1.60078,48.04733,8/14/18,exact
SRR24068124,21.78606,50.78824,8/31/18,exact
SRR24068126,19.12117,53.81717,7/31/18,exact
SRR24068128,21.46407,50.18512,10/2/18,exact
SRR24068131,14.21592,57.48703,9/26/18,exact
SRR24068133,24.79932,42.32978,9/25/18,exact
SRR24068136,27.07456,42.64641,9/25/18,exact
SRR24068140,26.51437,42.61173,9/25/18,exact
SRR24068141,-2.69548,47.86849,8/19/18,exact
SRR24068143,20.27049,66.16396,9/26/18,exact
SRR24068147,33.03212,34.89828,10/4/18,exact
SRR24068149,2.35448,46.61994,10/9/18,exact
SRR24068151,13.49811,59.75891,10/8/18,exact
SRR24068155,2.20129,46.59082,10/9/18,exact
SRR24068158,33.53235,34.82509,10/3/18,exact
SRR24068160,32.50924,34.89929,10/4/18,exact
SRR24068162,3.12052,46.7802,10/1/18,exact
SRR24068164,16.57378,60.93118,10/1/18,exact
SRR24068167,2.96903,47.90864,8/21/18,exact
SRR24068169,26.12905,46.03454,10/30/18,exact
SRR24068171,27.37252,44.87865,11/14/18,exact
SRR24068175,24.44811,45.78451,12/5/18,exact
SRR24068177,25.39261,45.50351,10/29/18,exact
SRR24068179,26.05686,47.53166,11/21/18,exact
SRR24068181,1.47124,49.91849,9/17/18,exact
SRR24068186,22.27634,45.44067,12/3/18,exact
SRR24068188,27.0682,46.47455,12/7/18,exact
SRR24068190,24.20218,42.10521,9/20/18,exact
SRR24068192,0.07594,41.21961,9/18/18,exact
SRR24068195,15.51194,53.07829,9/11/18,exact
SRR24068197,23.07119,54.73116,9/11/18,exact
SRR24068199,15.23325,60.8597,9/24/18,exact
SRR24068201,25.16995,56.91042,9/11/18,exact
SRR24068203,13.23801,57.74853,9/21/18,exact
SRR24068208,-5.76318,37.52967,7/31/18,exact
SRR24068209,25.33382,43.14777,9/3/18,exact
SRR24068211,20.62932,65.19093,9/9/18,exact
SRR24068213,24.53448,43.55878,9/3/18,exact
SRR24068215,14.93263,53.24748,9/11/18,exact
SRR24068220,15.70147,61.22123,9/14/18,exact
SRR24068222,15.21384,58.4069,9/18/18,exact
SRR24068224,22.87334,43.78217,8/29/18,exact
SRR24068226,27.68775,43.42448,9/3/18,exact
SRR24068229,20.66322,66.35899,9/18/18,exact
SRR24068230,15.99985,49.17863,8/8/18,exact
SRR24068233,23.16903,41.42445,9/3/18,exact
SRR24068235,26.39396,65.03886,8/28/18,exact
SRR24068237,22.61351,55.28887,9/18/18,exact
SRR24068239,-3.63153,38.77945,8/28/18,exact
SRR24068243,26.12993,41.11224,9/5/18,exact
SRR24068245,20.95031,51.50626,8/6/18,exact
SRR24068246,20.55234,65.6528,8/22/18,exact
SRR24068248,0.86033,49.14677,8/14/18,exact
SRR24068250,-7.63366,43.24964,8/6/18,exact
SRR24068252,-4.16896,48.36197,8/14/18,exact
SRR24068254,-2.70822,40.95488,8/14/18,exact
SRR24068258,-7.54329,39.90951,8/14/18,exact
SRR24068260,6.42099,46.8682,8/6/18,exact
SRR24068262,2.2444,44.29548,8/14/18,exact
SRR24068264,9.81167,44.53073,8/6/18,exact
SRR24068266,3.76225,46.90959,8/6/18,exact
SRR24068268,-1.72066,38.48394,8/17/18,exact
SRR24068269,2.3264,44.24726,8/14/18,exact
SRR24068272,16.8004,54.40149,8/1/18,exact
SRR24068276,25.61689,44.82848,10/19/18,exact
SRR24068280,14.00503,55.51335,9/26/18,exact
SRR24068282,26.53636,42.4242,9/25/18,exact
SRR24068285,21.07263,50.93195,9/26/18,exact
SRR24068288,32.88678,34.72911,10/4/18,exact
SRR24068292,22.49764,43.79232,9/25/18,exact
SRR24068295,14.78596,50.26394,8/2/18,exact
SRR24068296,27.1209,42.80418,9/25/18,exact
SRR24068298,9.61648,50.86684,9/25/18,exact
SRR24068301,23.29283,38.36901,10/9/18,exact
SRR24068304,13.21691,56.3454,10/22/18,exact
SRR24068307,26.34203,47.65393,11/21/18,exact
SRR24068309,15.00322,61.51776,10/16/18,exact
SRR24068312,27.02258,47.64041,11/19/18,exact
SRR24068314,26.87876,47.86525,11/19/18,exact
SRR24068316,28.41488,44.32812,11/14/18,exact
SRR24068318,27.06515,47.52332,11/19/18,exact
SRR24068323,25.34075,47.41617,11/21/18,exact
SRR24068325,27.82281,45.85221,11/16/18,exact
SRR24068327,25.71756,46.61015,11/22/18,exact
SRR24068329,25.48283,44.81199,10/19/18,exact
SRR24068331,3.3539,49.06993,10/16/18,exact
SRR24068332,14.90972,53.57256,8/13/18,exact
SRR24068334,26.26496,45.00382,10/22/18,exact
SRR24068336,25.20513,46.04378,10/29/18,exact
SRR24068338,23.64606,44.68651,12/3/18,exact
SRR24068340,21.09295,66.31296,9/18/18,exact
SRR24068342,17.09979,60.29116,9/11/18,exact
SRR24068344,13.55168,57.86655,9/19/18,exact
SRR24068347,22.52328,38.82114,7/31/18,exact
SRR24068351,23.27211,45.90292,12/3/18,exact
SRR24068355,21.88759,45.32165,12/14/18,exact
SRR24068357,23.64883,44.1747,12/3/18,exact
SRR24068361,23.82799,41.97487,9/20/18,exact
SRR24068363,21.73774,45.46594,12/3/18,exact
SRR24068365,15.84138,59.51812,9/19/18,exact
SRR24068367,0.69836,47.95632,9/11/18,exact
SRR24068369,22.8353,45.93875,12/3/18,exact
SRR24068371,25.97559,43.2868,9/3/18,exact
SRR24068375,19.26439,52.23172,9/6/18,exact
SRR24068377,-0.58096,54.00722,9/3/18,exact
SRR24068379,-2.01766,47.87262,9/4/18,exact
SRR24068381,21.28136,65.00051,9/9/18,exact
SRR24068383,0.35162,41.7561,9/12/18,exact
SRR24068385,17.71523,50.95224,8/13/18,exact
SRR24068386,-7.92887,40.5033,9/17/18,exact
SRR24068388,2.5638,50.10379,9/18/18,exact
SRR24068390,26.05106,64.6843,8/28/18,exact
SRR24068392,25.24544,63.93227,9/18/18,exact
SRR24068394,0.53223,47.83336,9/11/18,exact
SRR24068397,22.35073,67.14423,9/5/18,exact
SRR24068399,26.44964,43.70687,9/3/18,exact
SRR24068401,-4.40573,41.41655,8/28/18,exact
SRR24068403,12.97864,59.91502,10/1/18,exact
SRR24068405,9.24543,50.97289,9/25/18,exact
SRR24068407,14.07612,60.42827,10/9/18,exact
SRR24068409,22.80436,38.47263,10/9/18,exact
SRR24068411,12.18632,59.80354,10/18/18,exact
SRR24068413,-1.49192,49.36477,8/21/18,exact
SRR24068414,9.3608,50.86571,9/25/18,exact
SRR24068416,-3.10846,53.17748,10/15/18,exact
SRR24068418,17.67347,52.92355,9/25/18,exact
SRR24068420,20.92532,39.94718,9/25/18,exact
SRR24068423,33.01945,35.07029,10/2/18,exact
SRR24068428,17.88933,65.20107,9/24/18,exact
SRR24068430,12.93858,60.27613,10/1/18,exact
SRR24068432,22.80312,52.46371,10/8/18,exact
SRR24068434,27.78881,45.19461,11/14/18,exact
SRR24068436,13.6968,59.95202,10/16/18,exact
SRR24068438,26.63175,47.53612,11/21/18,exact
SRR24068440,-7.53141,38.1206,8/1/18,exact
SRR24068442,-4.19834,51.11625,10/15/18,exact
SRR24068444,28.15834,44.65077,11/14/18,exact
SRR24068446,27.6989,45.79957,11/16/18,exact
SRR24068448,24.65331,45.18893,10/25/18,exact
SRR24068450,2.54514,47.68181,8/21/18,exact
SRR24068453,14.47369,62.02224,10/16/18,exact
SRR24068457,1.31756,47.8081,10/24/18,exact
SRR24068459,26.20144,44.70166,10/24/18,exact
SRR24068461,28.68857,44.37072,11/14/18,exact
SRR24068462,-3.59347,39.93922,8/7/18,exact
SRR24068464,26.2365,45.77936,10/31/18,exact
SRR24068470,23.36305,55.22909,9/18/18,exact
SRR24068474,24.56341,46.20752,12/8/18,exact
SRR24068476,24.76503,41.6934,9/20/18,exact
SRR24068479,16.06495,61.56799,9/19/18,exact
SRR24068481,13.1826,59.42422,9/19/18,exact
SRR24068483,25.43635,46.83459,11/22/18,exact
SRR24068485,21.6623,45.83821,12/3/18,exact
SRR24068487,22.86444,47.3567,12/3/18,exact
SRR24068488,-2.67862,39.62411,7/31/18,exact
SRR24068490,24.20141,46.23848,12/8/18,exact
SRR24068492,23.87389,46.30017,12/3/18,exact
SRR24068494,24.71443,46.36953,12/8/18,exact
SRR24068496,23.50792,43.37133,8/29/18,exact
SRR24068499,-4.21752,40.71107,8/28/18,exact
SRR24068501,26.70987,67.20265,9/3/18,exact
SRR24068503,-3.36455,48.13476,8/19/18,exact
SRR24068504,-1.29419,54.01588,9/3/18,exact
SRR24068506,0.82489,48.00322,9/11/18,exact
SRR24068508,23.0761,42.67919,9/3/18,exact
SRR24068512,27.36551,44.03287,9/3/18,exact
SRR24068515,-2.01652,47.98188,9/4/18,exact
SRR24068517,-3.39322,39.43605,8/27/18,exact
SRR24068519,19.25473,52.46775,9/6/18,exact
SRR24068523,24.56146,43.66475,9/3/18,exact
SRR24068525,21.303,51.98094,8/6/18,exact
SRR24068526,19.27934,52.30294,9/6/18,exact
SRR24068528,-3.25392,38.8692,8/27/18,exact
SRR24068530,21.72511,39.03181,8/6/18,exact
SRR24068532,2.50176,44.06094,8/16/18,exact
SRR24068536,18.97187,51.36785,8/13/18,exact
SRR24068538,4.57778,47.42275,8/7/18,exact
SRR24068540,-2.58568,38.90446,8/1/18,exact
SRR24068541,18.25889,51.746,8/13/18,exact
SRR24068543,2.47802,50.82053,8/6/18,exact
SRR24068545,27.90998,65.47283,8/14/18,exact
SRR24068547,-2.86115,37.20042,8/6/18,exact
SRR24068549,-3.6961,37.85309,8/6/18,exact
SRR24068552,14.19316,48.95454,8/8/18,exact
SRR24068554,-4.17551,37.8374,8/6/18,exact
SRR24068556,6.29387,46.80983,8/6/18,exact
SRR24068558,24.95895,44.5961,10/23/18,exact
SRR24068560,-2.17037,47.49173,8/19/18,exact
SRR24068561,15.38418,63.74577,10/2/18,exact
SRR24068563,14.08724,57.83323,10/3/18,exact
SRR24068565,15.70464,64.54911,10/2/18,exact
SRR24068567,2.23014,46.39395,10/1/18,exact
SRR24068570,33.86506,35.0004,10/2/18,exact
SRR24068575,16.25425,60.42136,10/3/18,exact
SRR24068582,9.37903,45.05195,8/8/18,exact
SRR24068584,23.36002,38.01124,10/2/18,exact
SRR24068587,22.87161,52.4927,10/8/18,exact
SRR24068589,22.33055,66.07974,10/2/18,exact
SRR24068590,25.21604,45.71254,10/29/18,exact
SRR24068592,28.53004,43.97488,11/14/18,exact
SRR24068594,25.03115,44.29254,10/23/18,exact
SRR24068596,24.07015,44.94037,12/3/18,exact
SRR24068599,21.56089,46.57678,12/3/18,exact
SRR24068601,24.71537,46.27793,12/8/18,exact
SRR24068603,25.08748,46.2804,11/24/18,exact
SRR24068605,21.68956,45.36215,12/3/18,exact
SRR24068607,18.85048,64.07805,9/18/18,exact
SRR21996958,147.4667,-31.7,5/18/19,exact
SRR21996959,147.9918,-32.007,5/18/19,exact
SRR21996960,147.9918,-32.007,5/18/19,exact
SRR21996961,147.9918,-32.007,5/18/19,exact
SRR21996962,148.4975,-32.1967,5/18/19,exact
SRR21996963,148.4975,-32.1967,5/18/19,exact
SRR21996964,149.78953,-35.67615,5/16/19,exact
SRR21996965,146.7047,-38.1505,5/14/19,exact
SRR21996966,149.82275,-35.66259,5/16/19,exact
SRR21996967,149.82275,-35.66259,5/16/19,exact
SRR21996968,149.82275,-35.66259,5/16/19,exact
SRR21996969,149.77861,-35.61254,5/16/19,exact
SRR21996970,149.77861,-35.61254,5/16/19,exact
SRR21996971,149.77861,-35.61254,5/16/19,exact
SRR21996972,149.76579,-35.60298,5/16/19,exact
SRR21996973,149.76579,-35.60298,5/16/19,exact
SRR21996974,149.76579,-35.60298,5/16/19,exact
SRR21996975,149.76484,-35.60181,5/16/19,exact
SRR21996976,146.4266,-38.1575,5/14/19,exact
SRR21996977,149.76484,-35.60181,5/16/19,exact
SRR21996978,149.76484,-35.60181,5/16/19,exact
SRR21996979,150.0493,-36.0761,5/15/19,exact
SRR21996980,150.0493,-36.0761,5/15/19,exact
SRR21996981,150.0493,-36.0761,5/15/19,exact
SRR21996982,149.9729,-36.3647,5/15/19,exact
SRR21996983,149.9729,-36.3647,5/15/19,exact
SRR21996984,149.9729,-36.3647,5/15/19,exact
SRR21996985,149.8721,-36.3968,5/15/19,exact
SRR21996986,149.8721,-36.3968,5/15/19,exact
SRR21996987,146.4266,-38.1575,5/14/19,exact
SRR21996988,149.8721,-36.3968,5/15/19,exact
SRR21996989,150.0345,-36.5484,5/15/19,exact
SRR21996990,150.0345,-36.5484,5/15/19,exact
SRR21996991,150.0345,-36.5484,5/15/19,exact
SRR21996992,149.92166,-36.77876,5/15/19,exact
SRR21996993,149.92166,-36.77876,5/15/19,exact
SRR21996994,149.92166,-36.77876,5/15/19,exact
SRR21996995,149.8152,-36.8388,5/15/19,exact
SRR21996996,149.8152,-36.8388,5/15/19,exact
SRR21996997,149.8152,-36.8388,5/15/19,exact
SRR21996998,146.4266,-38.1575,5/14/19,exact
SRR21996999,149.6667,-37.3333,5/15/19,exact
SRR21997000,149.6667,-37.3333,5/15/19,exact
SRR21997001,149.6667,-37.3333,5/15/19,exact
SRR21997002,149.15,-37.57,5/15/19,exact
SRR21997003,145.03143,-37.21946,6/2/19,exact
SRR21997004,145.03143,-37.21946,6/2/19,exact
SRR21997005,145.03143,-37.21946,6/2/19,exact
SRR21997006,145.55906,-36.77763,6/2/19,exact
SRR21997007,145.55906,-36.77763,6/2/19,exact
SRR21997008,145.55906,-36.77763,6/2/19,exact
SRR21997009,146.09569,-36.50609,6/1/19,exact
SRR21997010,146.09569,-36.50609,6/1/19,exact
SRR21997011,149.15,-37.57,5/15/19,exact
SRR21997012,146.09569,-36.50609,6/1/19,exact
SRR21997013,146.69762,-36.10217,6/1/19,exact
SRR21997014,146.69762,-36.10217,6/1/19,exact
SRR21997015,146.69762,-36.10217,6/1/19,exact
SRR21997016,147.20339,-35.84188,6/1/19,exact
SRR21997017,147.20339,-35.84188,6/1/19,exact
SRR21997018,147.20339,-35.84188,6/1/19,exact
SRR21997019,147.77889,-35.2269,6/1/19,exact
SRR21997020,147.77889,-35.2269,6/1/19,exact
SRR21997021,147.77889,-35.2269,6/1/19,exact
SRR21997022,149.15,-37.57,5/15/19,exact
SRR21997023,148.6314,-34.8133,6/1/19,exact
SRR21997024,148.6314,-34.8133,6/1/19,exact
SRR21997025,148.6314,-34.8133,6/1/19,exact
SRR21997026,150.514,-34.4589,5/31/19,exact
SRR21997027,150.514,-34.4589,5/31/19,exact
SRR21997028,150.514,-34.4589,5/31/19,exact
SRR21997029,151.1178,-34.1318,5/31/19,exact
SRR21997030,151.1178,-34.1318,5/31/19,exact
SRR21997031,151.1178,-34.1318,5/31/19,exact
SRR21997032,151.0878,-33.525,5/31/19,exact
SRR21997033,148.88,-37.62,5/15/19,exact
SRR21997034,151.0878,-33.525,5/31/19,exact
SRR21997035,151.0878,-33.525,5/31/19,exact
SRR21997036,148.4975,-32.1967,5/18/19,exact
SRR21997037,148.19605,-32.93355,5/18/19,exact
SRR21997038,148.19605,-32.93355,5/18/19,exact
SRR21997039,148.19605,-32.93355,5/18/19,exact
SRR21997040,147.0833,-38.15,5/14/19,exact
SRR21997041,147.9059,-33.447,5/17/19,exact
SRR21997042,147.9059,-33.447,5/17/19,exact
SRR21997043,147.9059,-33.447,5/17/19,exact
SRR21997044,147.5498,-33.7585,5/17/19,exact
SRR21997045,147.5498,-33.7585,5/17/19,exact
SRR21997046,147.5498,-33.7585,5/17/19,exact
SRR21997047,148.0845,-33.8484,5/17/19,exact
SRR21997048,148.0845,-33.8484,5/17/19,exact
SRR21997049,148.0845,-33.8484,5/17/19,exact
SRR21997050,148.4259,-33.9164,5/17/19,exact
SRR21997051,146.7047,-38.1505,5/14/19,exact
SRR21997052,148.4259,-33.9164,5/17/19,exact
SRR21997053,148.4259,-33.9164,5/17/19,exact
SRR21997054,148.6645,-34.00425,5/17/19,exact
SRR21997055,148.6645,-34.00425,5/17/19,exact
SRR21997056,148.6645,-34.00425,5/17/19,exact
SRR21997057,148.71886,-34.50411,5/17/19,exact
SRR21997058,148.71886,-34.50411,5/17/19,exact
SRR21997059,148.71886,-34.50411,5/17/19,exact
SRR21997060,148.80715,-34.64132,5/17/19,exact
SRR21997061,148.80715,-34.64132,5/17/19,exact
SRR21997062,146.7047,-38.1505,5/14/19,exact
SRR21997063,148.80715,-34.64132,5/17/19,exact
SRR21997064,148.94792,-34.86359,5/17/19,exact
SRR21997065,148.94792,-34.86359,5/17/19,exact
SRR21997066,148.94792,-34.86359,5/17/19,exact
SRR21997067,149.1,-35.2667,5/16/19,exact
SRR21997068,149.1,-35.2667,5/16/19,exact
SRR21997069,149.1,-35.2667,5/16/19,exact
SRR21997070,149.78953,-35.67615,5/16/19,exact
SRR21997071,149.78953,-35.67615,5/16/19,exact
SRR21997072,151.55,-24.4167,5/28/19,exact
SRR21997073,150.9761,-23.6734,5/28/19,exact
SRR21997074,150.9761,-23.6734,5/28/19,exact
SRR21997075,150.9761,-23.6734,5/28/19,exact
SRR21997076,150.6667,-22.8333,5/28/19,exact
SRR21997077,150.6667,-22.8333,5/28/19,exact
SRR21997078,147.9351,-37.8718,5/14/19,exact
SRR21997079,150.6667,-22.8333,5/28/19,exact
SRR21997080,149.4667,-22.0333,5/27/19,exact
SRR21997081,149.4667,-22.0333,5/27/19,exact
SRR21997082,149.4667,-22.0333,5/27/19,exact
SRR21997083,149.07854,-21.14389,5/27/19,exact
SRR21997084,149.07854,-21.14389,5/27/19,exact
SRR21997085,149.07854,-21.14389,5/27/19,exact
SRR21997086,148.5364,-20.2835,5/27/19,exact
SRR21997087,148.5364,-20.2835,5/27/19,exact
SRR21997088,148.5364,-20.2835,5/27/19,exact
SRR21997089,147.9351,-37.8718,5/14/19,exact
SRR21997090,147.47626,-19.62466,5/27/19,exact
SRR21997091,147.47626,-19.62466,5/27/19,exact
SRR21997092,147.47626,-19.62466,5/27/19,exact
SRR21997093,145.5667,-19.2833,5/26/19,exact
SRR21997094,145.5667,-19.2833,5/26/19,exact
SRR21997095,145.5667,-19.2833,5/26/19,exact
SRR21997096,141.0762,-19.9401,5/25/19,exact
SRR21997097,141.0762,-19.9401,5/25/19,exact
SRR21997098,141.0762,-19.9401,5/25/19,exact
SRR21997099,140.2082,-19.8903,5/25/19,exact
SRR21997100,147.543,-38.095,5/14/19,exact
SRR21997101,140.2082,-19.8903,5/25/19,exact
SRR21997102,140.2082,-19.8903,5/25/19,exact
SRR21997103,140.25,-20.33,5/25/19,exact
SRR21997104,140.25,-20.33,5/25/19,exact
SRR21997105,140.25,-20.33,5/25/19,exact
SRR21997106,139.1333,-20.35,5/25/19,exact
SRR21997107,139.1333,-20.35,5/25/19,exact
SRR21997108,151.85085,-32.82402,5/31/19,exact
SRR21997109,151.85085,-32.82402,5/31/19,exact
SRR21997110,151.85085,-32.82402,5/31/19,exact
SRR21997111,152.4256,-31.9514,5/30/19,exact
SRR21997112,152.4256,-31.9514,5/30/19,exact
SRR21997113,152.4256,-31.9514,5/30/19,exact
SRR21997114,152.8173,-31.2634,5/30/19,exact
SRR21997115,152.8173,-31.2634,5/30/19,exact
SRR21997116,148.88,-37.62,5/15/19,exact
SRR21997117,152.8173,-31.2634,5/30/19,exact
SRR21997118,153.146,-30.1888,5/30/19,exact
SRR21997119,153.146,-30.1888,5/30/19,exact
SRR21997120,153.146,-30.1888,5/30/19,exact
SRR21997121,153.2604,-29.1788,5/30/19,exact
SRR21997122,153.2604,-29.1788,5/30/19,exact
SRR21997123,153.2604,-29.1788,5/30/19,exact
SRR21997124,153.6216,-28.6442,5/30/19,exact
SRR21997125,153.6216,-28.6442,5/30/19,exact
SRR21997126,153.6216,-28.6442,5/30/19,exact
SRR21997127,148.88,-37.62,5/15/19,exact
SRR21997128,153.1656,-27.5889,5/29/19,exact
SRR21997129,153.1656,-27.5889,5/29/19,exact
SRR21997130,153.1656,-27.5889,5/29/19,exact
SRR21997131,153.0546,-26.9139,5/29/19,exact
SRR21997132,153.0546,-26.9139,5/29/19,exact
SRR21997133,153.0546,-26.9139,5/29/19,exact
SRR21997134,152.9339,-25.7611,5/29/19,exact
SRR21997135,152.9339,-25.7611,5/29/19,exact
SRR21997136,152.9339,-25.7611,5/29/19,exact
SRR21997137,152.4667,-25.3,5/29/19,exact
SRR21997138,147.9351,-37.8718,5/14/19,exact
SRR21997139,145.8189,-38.0561,5/14/19,exact
SRR21997140,152.4667,-25.3,5/29/19,exact
